ID,Item_Outlet_Sales
FDG28OUT018,3668.983867454939
FDQ51OUT018,578.7324142797734
FDB05OUT017,3939.861791800984
FDO56OUT049,2026.5369701240124
FDE02OUT018,1206.210426299891
FDN45OUT017,3636.3207441892737
FDS09OUT013,707.709305722834
NCA54OUT018,2626.8273673181975
FDP09OUT010,1481.2432179403113
FDC53OUT045,1509.7507191507466
NCM55OUT017,3177.841070839393
FDL09OUT018,2451.043149434263
FDA11OUT019,-401.85011305392254
FDA50OUT045,1445.968959812919
FDC23OUT017,2864.152068279436
FDE22OUT049,2592.56770504218
FDD23OUT046,2974.4660675255
NCA29OUT049,2796.7020277423726
FDK38OUT046,2374.731368221197
DRC13OUT046,2007.3613758960855
NCP43OUT049,3001.0778967761
FDX28OUT049,1615.7660932207364
FDF08OUT049,1594.8240353657602
FDZ33OUT046,2441.5584791840374
FDD10OUT049,2756.1766748593946
FDO58OUT017,2688.4084774913063
FDI50OUT017,3760.9548659909633
FDO58OUT045,2573.415792090789
FDX08OUT013,2993.5047607694287
NCK17OUT010,-1251.7268145911003
FDF39OUT035,4267.021856682986
FDU45OUT010,-74.71332875681401
NCJ18OUT018,1611.2685623629368
DRC27OUT019,1992.057944440603
DRC25OUT035,1437.2966033167322
FDU59OUT035,2674.8693443132506
FDU28OUT035,3085.854227259537
NCP30OUT046,707.6316263932822
FDB39OUT018,652.3241729578294
FDE41OUT013,1412.1055774848355
DRH11OUT010,-1011.4226517557618
FDA58OUT045,3693.8733246550837
FDU50OUT046,1935.7468434067268
FDM34OUT013,2086.0362270618352
FDM44OUT027,3067.59802411501
FDR39OUT045,2863.3845447599306
FDM25OUT045,2743.3935026178515
FDQ49OUT049,2531.503155026876
DRH25OUT018,568.1632170548692
FDM09OUT027,4199.588431513068
FDL44OUT019,744.9952385926299
NCR42OUT018,290.7058377493231
DRL59OUT046,870.9519679353252
FDX43OUT013,2800.6794552086503
DRK47OUT010,1673.0759941575961
FDU48OUT018,1859.7243064555369
FDY12OUT045,792.8748596358782
NCN43OUT018,1828.3599320299545
NCM55OUT018,2783.621355961295
FDQ21OUT027,3432.409596369005
FDX13OUT035,4039.3688550064253
NCK30OUT027,5358.731628066831
FDG20OUT049,2932.8577112827043
DRG27OUT017,765.0308781067142
FDY14OUT018,3949.474413170421
FDP59OUT035,1762.8537763128115
FDU60OUT017,2834.2301434466353
NCC18OUT019,788.4049755706656
DRJ39OUT017,3561.291164559414
FDS07OUT049,1834.6326970709342
FDM08OUT027,5095.8858283437
FDP51OUT045,1900.7186117708043
FDU16OUT035,1380.617009749316
FDH12OUT013,1748.4932758479554
DRE48OUT010,1206.3042260681977
NCL42OUT027,5324.754416030832
FDR21OUT045,2756.9283858861018
NCW29OUT035,2148.9566959057847
FDO11OUT013,4065.101646656374
NCM31OUT049,2418.5044137295336
FDV35OUT019,567.8586509963789
FDF58OUT017,1115.193300422281
NCE43OUT049,2726.266768167785
FDA02OUT035,2403.161821228874
DRL37OUT010,-1203.1245563981429
FDR24OUT018,1248.7313308093435
FDW59OUT049,1406.8457486841944
FDS22OUT049,805.8827424664778
FDW24OUT017,946.975067861029
FDU24OUT035,1642.8832403498527
FDA21OUT027,4426.045146105971
FDH58OUT027,3329.7976746274944
FDW36OUT018,1435.1016673445702
FDI45OUT027,4294.077743215239
FDU01OUT018,2687.9906617253
FDF35OUT027,3100.459988929768
FDU43OUT019,1961.7549682045064
FDE24OUT019,391.1069481201557
FDK50OUT049,2618.064761702495
FDG31OUT045,981.4936952375865
FDC60OUT045,1436.522951926876
FDL36OUT013,1482.7855463910528
FDP21OUT013,3084.1310855465417
FDW16OUT045,1379.935596821495
FDX02OUT017,3670.7229368959524
FDQ58OUT027,3918.5487688859866
FDT51OUT046,1877.8894451143424
FDD59OUT049,1260.25979730142
NCM42OUT018,1507.421110936455
FDA57OUT018,409.54341773260967
FDZ48OUT035,1888.9870380485954
FDE46OUT045,2368.6032911949005
NCZ30OUT019,13.071488216388389
FDB56OUT017,3215.9687715654873
FDA25OUT027,3110.965625282639
FDD20OUT013,2113.6563510951382
FDL25OUT013,1513.7454899838776
NCO18OUT049,2860.6094773646037
FDJ45OUT017,767.2431784313812
FDR12OUT035,2839.3776886567357
NCF19OUT010,-1128.0074958485275
FDK25OUT046,2699.893884311823
NCR17OUT046,1856.6714272376703
FDC52OUT046,2510.6662810195994
NCA54OUT017,2980.053047865891
FDR45OUT010,1919.7956644283258
NCM19OUT049,1970.4167456354335
FDF39OUT027,5662.797441297851
FDX23OUT049,1626.992466081545
FDD58OUT027,3053.763393090121
FDX28OUT013,1687.9686847968696
NCD31OUT013,2612.657340176738
FDU57OUT018,2189.618085516122
FDI27OUT046,834.1034677136631
NCM42OUT046,1794.5404897804838
FDD32OUT027,2869.665116879798
FDI34OUT013,3690.8070160522475
NCM29OUT049,1989.120583343407
FDG46OUT018,1598.6364650551695
DRC01OUT010,-1077.8177794287403
FDB15OUT027,5618.443167205653
NCA17OUT027,3815.3716886123875
FDF10OUT046,2429.4534914091346
FDR26OUT027,4297.706318702418
FDI02OUT049,1814.0217317576025
NCM54OUT010,128.11948120660963
FDF14OUT013,2409.738466470997
FDJ33OUT010,71.84349694788398
FDM20OUT035,4074.6832927236974
FDC03OUT027,4587.991779808566
NCX05OUT046,1877.3199928721006
NCM41OUT027,2896.8981849206175
NCU29OUT010,445.3167704691441
FDQ59OUT017,1505.3946268688742
FDH46OUT010,-223.40691554520163
FDH09OUT013,948.8987919018109
NCD06OUT045,688.3970550330705
FDC15OUT035,2535.542140055608
DRD37OUT027,2165.381113539712
FDT28OUT027,3693.808883766571
FDR28OUT027,4054.536785559161
FDT38OUT017,1481.582042332273
FDV34OUT027,2699.2834572234715
FDY52OUT035,1082.2174780794303
FDB34OUT013,1303.0141492981493
DRL23OUT018,1399.3819516906224
DRB24OUT046,2497.008965884379
FDJ50OUT046,904.2254947231995
FDQ49OUT035,2535.414327635255
FDP20OUT035,2143.072891123389
FDV19OUT027,4099.3410693040205
NCR54OUT045,3043.805837016378
FDO09OUT010,2260.929400218185
FDS57OUT018,2028.5083627446147
FDN10OUT049,1932.6982512757386
FDV23OUT049,2073.638055016505
FDY28OUT049,3442.2318552336365
DRG51OUT013,2619.545382655677
FDD45OUT019,-351.0552576297341
NCL18OUT027,4498.674126115919
NCM29OUT013,2082.29569262272
FDF17OUT027,4542.894700916047
FDE22OUT017,2692.368958769919
FDQ22OUT017,724.5960767080833
FDS01OUT013,2853.0816206931195
FDW35OUT027,2067.5010401611653
FDJ33OUT046,2073.6327702839044
NCF54OUT035,2799.5298992885655
FDE09OUT013,1880.2440297764697
NCE06OUT045,2511.9474946927076
DRH49OUT049,1307.5460947545944
FDY43OUT045,2726.5363258858706
NCT05OUT017,4124.382371177024
FDZ34OUT045,2913.3828425609972
FDL38OUT017,1354.5329163381248
FDZ31OUT017,3229.306475850317
FDR14OUT035,976.4623922078608
NCN54OUT049,1296.3129291177029
NCC42OUT027,3648.9877762065153
FDK08OUT017,1831.9455415724806
FDP59OUT013,1752.38235068621
FDV22OUT035,2615.0851915798266
FDD33OUT035,3879.1742418585927
DRE60OUT027,5020.054557596726
FDK52OUT046,3614.665260142865
FDA02OUT017,2318.4045850624825
FDM56OUT049,1872.1623964791506
FDE57OUT035,2325.002678354562
FDM32OUT045,1439.8174231039884
NCQ30OUT027,3390.2152694565884
FDQ27OUT027,3179.877044764624
FDT60OUT027,3459.7806804612483
FDU43OUT049,3958.775137563309
NCO55OUT035,1895.1674060450314
FDG02OUT045,2952.7783493274037
FDJ28OUT013,3030.951124797517
FDP40OUT045,1739.7659788173478
FDJ38OUT045,2968.112670041126
NCC54OUT017,3897.9827012391324
NCZ41OUT046,2011.760145889115
FDK38OUT019,423.7760478269047
FDU52OUT013,2473.89163932472
FDC40OUT046,1301.805169655796
NCR30OUT017,1282.2338225785497
NCN18OUT017,1885.735862827045
FDB50OUT035,1294.395359629416
FDG04OUT013,3070.418754149083
FDR26OUT035,2890.5014727546077
NCT17OUT018,2722.2686345315306
FDX35OUT027,5102.72738225208
FDS12OUT046,2097.928172314001
NCZ29OUT027,3427.062741796384
FDB38OUT010,654.9216982880316
FDP12OUT013,684.8943694554764
FDP22OUT046,766.872902822739
FDS26OUT018,3875.771375207798
FDR52OUT046,3098.6471637817885
DRJ13OUT046,2594.0159652946604
FDU48OUT027,3555.369653145084
FDE29OUT035,1026.9358078313235
NCT29OUT049,1958.6739283162315
DRK37OUT018,2740.601993936478
FDK55OUT046,1472.7627127637243
FDR07OUT046,1661.094758570427
FDO21OUT027,5057.6108005063
FDK46OUT049,4194.644416250245
FDB12OUT045,1503.1956808223185
FDT31OUT027,4626.63878869843
FDJ33OUT045,1960.0716362389358
FDC26OUT027,3161.653502406756
NCQ02OUT045,2932.1863807018526
FDP08OUT010,1261.2641241870733
FDB11OUT027,4954.002874972823
FDV55OUT013,2430.9856734656787
FDW20OUT049,2062.5874836044677
NCJ18OUT019,-24.191919857315952
FDC41OUT018,923.7009873783827
FDE14OUT027,3066.5529069036857
FDG35OUT013,2748.014478803001
FDF45OUT035,1117.397018323216
FDS19OUT027,2807.7738591800735
FDS58OUT019,656.4343820259091
FDA26OUT017,3641.5366068301955
FDM32OUT049,1532.2832915663603
FDL45OUT046,2077.1434221450036
FDZ55OUT049,2692.2043738275825
FDY37OUT049,2287.4308764925954
FDO46OUT046,3132.732367568082
FDQ60OUT046,2013.8188782221405
FDA19OUT018,1925.810061203185
FDL15OUT046,2522.259002112827
FDM10OUT018,3128.751931249004
NCL05OUT017,760.7770837958669
DRK49OUT010,-1235.393963070128
NCE18OUT027,5438.642232280705
FDG40OUT049,582.5127915160992
DRI59OUT045,3436.754688615605
FDK28OUT035,4023.325026143546
NCD06OUT019,-1180.6809314102939
FDO11OUT019,2112.080785640952
FDK27OUT046,1992.0558865986532
FDT43OUT027,2358.7322844034934
FDD38OUT018,1374.9922134718654
FDA16OUT049,3521.943797204556
FDL14OUT027,3896.3568659920275
NCM17OUT049,737.8816145219462
FDD20OUT045,2006.0397169222124
FDA40OUT045,1353.5715324201738
FDL43OUT045,1218.5238452815538
FDV15OUT045,1594.6389221958088
FDE52OUT046,1526.4812603976607
NCL17OUT010,371.7574683796556
NCJ31OUT045,3819.587189088372
FDR60OUT045,1205.7797556189762
NCA18OUT035,1929.216197881251
FDS21OUT027,2509.0263979003066
FDW09OUT035,1375.2758245755977
FDL26OUT035,2502.2578342217894
FDS47OUT018,1190.534628157926
FDC39OUT046,3333.055973594659
FDT51OUT035,1911.1813723507366
FDK40OUT035,4240.31636771292
NCG19OUT045,3648.9680604871974
FDZ07OUT046,1158.426323494452
FDF08OUT027,2987.164692636914
FDO04OUT013,885.8876588855928
FDK41OUT018,1047.0944120288914
FDP15OUT049,4110.802895252229
NCD43OUT018,1434.4785092515085
NCP18OUT013,2395.0295658896794
FDZ51OUT046,1604.949610970245
DRH13OUT035,1801.1244718668167
FDF38OUT045,591.4053151335829
NCI43OUT045,724.8800485640968
FDM38OUT027,2168.4826343855093
FDS03OUT013,1095.4372522766207
DRJ47OUT017,2788.3040442616184
FDT50OUT010,-309.90480833678157
FDV02OUT046,2793.262026033597
NCG18OUT017,1842.4566416387242
FDW52OUT046,2670.2059602035006
FDS40OUT035,644.3578642888751
FDN31OUT017,3310.3705691220675
FDA37OUT045,1903.999927900426
FDA15OUT046,4034.3417168788583
FDL39OUT046,2955.001713967198
FDJ53OUT045,1859.9976468599343
FDX22OUT013,3416.989264049713
NCZ42OUT045,3627.1602864748857
FDD56OUT027,4358.9626076892455
FDD40OUT017,3200.6799059008918
FDS50OUT013,3521.191417012218
NCN14OUT013,3063.72223274938
FDT15OUT013,2985.7508152313385
NCS18OUT027,3176.388734295717
NCO26OUT010,-64.19202362890064
FDF58OUT018,757.2310125816875
NCB19OUT013,1413.9429935707158
FDH26OUT017,2334.472041185465
DRB24OUT027,3863.781169776703
FDA49OUT018,1086.7397959395603
FDB32OUT045,1546.3868943035777
FDI36OUT017,3284.5635785145423
NCA17OUT010,438.68307890262804
FDH22OUT013,2030.4404444350075
NCM26OUT018,2298.066736407418
FDT15OUT027,4411.976361477893
FDB16OUT018,1160.997492885741
NCP54OUT027,3419.8586783446663
FDJ36OUT013,1691.8354776159103
FDO28OUT045,1832.826204580546
FDU09OUT013,944.583465150572
FDF29OUT017,2008.3608224059135
FDY08OUT013,2367.267000481588
DRJ59OUT018,330.4783489082329
FDT23OUT027,2777.356649460111
FDU15OUT018,419.3722353193589
FDT47OUT013,1645.8516237621661
FDI53OUT019,682.1201798071124
FDR59OUT018,3961.0638717568363
FDD53OUT035,708.4228586582321
FDY51OUT017,3614.570199148977
FDT04OUT049,623.5827168178803
FDU51OUT049,2884.2909811032587
FDG14OUT035,2495.4008506003593
NCU06OUT045,3589.0168941294396
DRG25OUT046,2994.6801510887453
DRH49OUT035,1388.7239385832218
FDN15OUT035,2207.4261209648976
FDL43OUT018,1007.1029309066507
NCT18OUT049,2938.691497471009
NCB31OUT013,4162.485623003115
FDK57OUT035,1993.388809427779
FDY04OUT019,673.6122708384501
NCP54OUT046,1989.8051127171202
FDF41OUT013,3862.2027629199
FDM01OUT045,1602.146457686642
FDW03OUT045,1671.3758824797987
FDF28OUT045,1891.8001701691537
FDY37OUT017,2355.6949747029576
FDQ03OUT017,3910.109715695464
FDP51OUT027,3408.3226768685417
FDJ40OUT017,1875.047583918291
FDC32OUT049,1613.5882568574452
DRI49OUT027,2718.502639374041
NCW54OUT017,1002.9762364896305
FDF09OUT017,831.6685069931846
FDP45OUT018,3758.5007170256868
DRJ23OUT018,2682.4866418307793
FDS59OUT017,1933.614948994029
FDY08OUT046,2372.8173927181488
FDX16OUT049,2440.143341219009
FDY16OUT018,2667.961504227016
FDK32OUT035,2628.4783824856713
FDQ22OUT013,565.7945091262809
NCC31OUT018,2244.5592192072218
FDG58OUT049,2527.432816447923
DRF48OUT013,3017.115285175183
DRH36OUT049,1196.665633841767
NCR30OUT035,1274.6828562512383
FDB03OUT019,1930.1151317209733
FDZ28OUT027,3460.48190014415
FDR35OUT017,3293.29739256388
DRD15OUT027,5040.718091664297
FDJ33OUT019,90.40444543772901
FDA56OUT010,21.352425796285388
FDP56OUT046,931.8616174288472
NCT30OUT046,836.8330230488064
FDK15OUT017,1729.903885449021
FDH44OUT018,2199.6045001361344
FDV01OUT013,2459.2582778827345
DRG03OUT017,2533.789046494305
FDG50OUT027,2860.0314014007745
FDR16OUT010,1513.7180823001254
FDZ60OUT046,1774.3678590548516
DRG03OUT045,2395.153227482311
FDS56OUT018,4066.6655478126486
FDU33OUT045,708.384978796239
DRD27OUT035,1663.7256356980215
FDW22OUT046,3642.623028108923
DRA24OUT045,2525.811572571183
FDF38OUT049,679.1407284177549
FDX48OUT013,2518.208966465507
FDS58OUT018,2355.9987705656677
FDC32OUT046,1614.1812261975283
NCQ29OUT045,4055.257282406863
DRK39OUT018,1115.42339161376
NCS38OUT017,1929.8434524533368
DRO47OUT013,1776.6766361808404
DRG27OUT027,2138.562863799263
FDC57OUT027,4606.47572171122
FDS55OUT046,2487.535120541579
NCJ06OUT018,1649.4087649458816
FDO01OUT019,164.53306211002928
NCM55OUT045,2998.2071089745004
FDC52OUT049,2508.5154419368773
FDQ15OUT045,1243.8640316411474
NCT30OUT027,2216.874440685133
NCR42OUT027,1983.0856914596661
FDD28OUT035,1000.2328096213168
FDQ34OUT049,1715.6201247294375
FDZ12OUT027,3738.4958449441183
DRE13OUT019,-555.8687333535345
NCN07OUT019,321.07806272711605
FDM28OUT035,2922.038993849026
FDI10OUT017,2873.008139708836
FDQ25OUT013,2736.857090889287
FDA38OUT010,1960.0738225946116
DRI13OUT049,3457.9727508300857
FDY20OUT027,3006.437925821301
NCZ53OUT035,3037.9159088140004
NCM31OUT013,2437.1872434008837
DRB01OUT017,3091.854559040279
DRF37OUT046,4172.2246174647735
NCF42OUT049,2834.7262747560744
FDF16OUT018,1994.5563724760577
FDB41OUT013,780.021086537352
FDR34OUT013,3662.0212307461625
FDR15OUT018,2285.802695319813
NCV42OUT019,-129.8865212211822
FDW51OUT035,3501.7547867452668
FDU36OUT017,1696.6506222008902
FDX60OUT049,1359.506538399277
FDY03OUT035,1920.1901405137032
FDW55OUT045,3994.0007643544377
FDT01OUT010,1297.0267057512247
FDG58OUT013,2519.309449790555
FDK21OUT017,4086.995843273253
NCS41OUT019,953.6316768975375
FDS10OUT045,2826.773120697326
NCT53OUT046,2664.7681828028726
FDJ28OUT018,2758.864107864123
FDX44OUT045,1440.2609730698168
FDT20OUT018,474.49379157609656
FDO44OUT017,2026.8698167207185
NCX17OUT049,3720.0189048644243
FDY01OUT017,1944.776754559498
FDJ12OUT027,4825.107444828609
DRK35OUT018,405.8945900990075
FDD47OUT019,684.9858121204161
NCM53OUT035,1739.1223801367596
FDO45OUT013,1459.6438604445138
NCM42OUT010,-240.03204274893505
FDE04OUT046,2900.8063931907527
NCI30OUT027,5377.950728012365
FDZ19OUT013,2896.177886255682
FDW57OUT013,2879.694735880199
FDA25OUT013,1650.738612803354
FDT22OUT046,907.5773860197514
FDP51OUT013,1961.410646963428
FDD48OUT027,3328.3527350186923
FDY39OUT035,3047.876729933516
FDO48OUT010,1672.6734195042081
FDD23OUT027,4195.118054982639
DRN35OUT027,2019.966910589501
FDT01OUT035,3452.098033465212
FDC20OUT010,-1019.5919622096917
DRJ35OUT035,1136.9483222509152
FDB32OUT046,1631.5453239069611
FDL24OUT046,2862.9692564614816
NCV42OUT035,1784.6849250615196
FDZ46OUT046,1816.7476045154763
FDC15OUT013,2479.349978663813
FDD08OUT019,-1311.4936683264896
FDY50OUT049,1494.5521880530287
FDD36OUT013,1948.3152504065656
FDG57OUT027,2329.2426959581644
FDL21OUT018,452.5848002164421
FDN16OUT027,3077.847896164778
FDJ09OUT027,2094.7847989842994
FDS01OUT010,931.0907246180141
FDV33OUT017,4276.376689260578
DRE12OUT017,1918.2658392847661
FDR07OUT013,1647.6491723200597
FDP48OUT010,1083.3489453123184
NCB55OUT035,992.806200039442
FDQ08OUT013,1099.2733340968116
FDR34OUT035,3774.9973370905936
FDO33OUT046,1847.6097155376192
FDP13OUT045,557.7456950692576
FDX12OUT049,3942.8085220404464
NCT06OUT049,2682.51017538819
FDR16OUT019,1484.754750664637
FDE36OUT046,2592.8077793398115
FDZ36OUT049,3041.513740535607
FDV13OUT045,1335.3165626164991
NCZ17OUT035,644.7996532262769
FDU56OUT045,2937.76804899289
FDM09OUT035,2829.913888695897
FDV02OUT017,2835.691375456736
FDS34OUT018,1422.6627594374586
FDA11OUT049,1603.690451149043
FDP09OUT017,3466.9130478804145
FDB29OUT027,3275.0646471205837
FDT19OUT017,2984.768134476937
DRH15OUT017,831.3018671320315
FDY38OUT046,3784.934263403731
FDF14OUT027,3838.0186136596167
FDN48OUT010,-386.59238537859346
FDQ12OUT013,3707.3622423861234
NCJ43OUT045,2701.2239147631335
FDE17OUT019,503.8700009708555
FDB05OUT035,4011.5640503260947
FDH10OUT045,2996.642984476348
NCR06OUT017,775.9886534513207
FDU32OUT018,1789.1873981231765
FDD56OUT049,2908.0626592453336
FDO36OUT018,2639.3398312264326
FDH16OUT010,-453.3822074534837
FDX10OUT018,372.29025432305934
FDZ37OUT017,1522.00731804916
FDU31OUT010,1685.358035921381
DRC49OUT049,2180.279557503207
FDL15OUT045,2380.3243481541867
FDN32OUT019,1139.5657589592302
DRH59OUT027,2607.9370433002478
NCU29OUT049,2379.3091731692402
FDR37OUT019,1023.0271269757213
FDS14OUT018,2264.5428593416436
FDU02OUT027,5055.013513332597
FDJ08OUT035,3228.1452675223845
NCZ06OUT045,3943.0686537917063
FDO31OUT049,1480.5600215235463
FDH31OUT018,1422.4391127622657
FDS58OUT017,2693.458383480669
NCA53OUT027,2222.142373155046
FDF50OUT046,3184.895784754801
NCW42OUT049,3564.90401641473
NCQ17OUT045,2392.1608069832146
FDK51OUT018,3935.934763943791
NCW41OUT010,573.8661020356521
NCR29OUT017,977.5601665960858
FDB08OUT019,703.7752155191556
FDA40OUT027,2818.834065777017
FDL14OUT018,2264.2631440305995
FDB47OUT046,3363.0319568846753
FDO03OUT035,3757.9963678082713
DRK13OUT019,1183.1365142325085
FDX13OUT010,2019.0142352152616
FDF52OUT046,2940.3167278316832
FDT11OUT013,3089.1159991589084
FDB08OUT013,2680.6427615971916
FDQ28OUT018,2230.680524852083
FDD29OUT045,3924.3607900450443
NCQ29OUT027,5565.576953458323
NCO02OUT013,1188.885689079354
FDR56OUT010,1311.9562374658708
NCM54OUT049,2031.3077002592763
FDP51OUT035,1986.0720392660733
FDT38OUT013,1375.2404267125385
FDZ20OUT018,3853.677125332455
FDJ53OUT013,1922.2612086957088
FDX13OUT049,3975.5319152843294
FDP58OUT035,3581.7243277100497
NCK31OUT019,-955.5878504380817
FDA35OUT018,1758.2574819918955
FDV37OUT018,2895.0293944797595
NCO07OUT027,4962.562770185614
FDA20OUT045,3014.294366970018
FDZ59OUT035,2810.8606757532107
NCY17OUT017,783.0541246595385
FDQ28OUT035,2512.954898877724
FDV35OUT017,2573.6625866476534
FDQ36OUT013,642.9958505034738
FDD34OUT018,2370.102024971784
FDK51OUT045,4140.17338831407
FDV31OUT035,2854.756725665895
FDR04OUT035,1603.7452760531014
FDR14OUT049,934.672889776135
DRC36OUT010,877.4399654936715
FDE39OUT019,16.583019486322883
FDP57OUT049,1714.9224382904358
FDE57OUT046,2400.9155712869833
NCN18OUT046,1829.1630635701003
NCQ05OUT018,2119.088584342724
FDW47OUT035,1915.5477301242354
FDV46OUT035,2281.3865006767446
NCP29OUT045,924.4454371571774
FDE09OUT018,1617.6188292568695
NCU06OUT027,5091.3124001001415
FDT19OUT010,967.7931817702629
DRF15OUT017,2525.993109892195
DRI51OUT013,2728.730450786592
NCX54OUT013,1694.7179872950073
DRE01OUT013,3820.308115541702
NCB07OUT045,3025.819026608806
FDU50OUT035,1943.8093559282424
FDG40OUT035,614.8090375188331
FDW10OUT018,2534.1776712548744
FDX51OUT013,3164.8055945020315
NCP17OUT045,919.2921104907582
FDP21OUT035,2964.417813119173
FDL04OUT045,1573.8095037608873
FDV23OUT013,2013.4817787413194
FDF24OUT046,1401.2037020824646
FDH56OUT027,3381.012788944936
FDB51OUT049,1057.732925438002
FDI58OUT027,3005.25709584351
FDR20OUT013,889.6990685673518
FDC51OUT018,1752.4028573835967
FDB16OUT027,2839.0232415612263
FDE40OUT049,1040.6767818708904
NCM17OUT035,771.76217542011
FDU56OUT035,3114.2610843296716
FDS32OUT019,447.151895536299
FDX02OUT049,3604.0526698169124
FDT39OUT027,3785.3878245116794
FDE35OUT017,983.3401138254703
NCI42OUT019,1426.3702550400776
DRL23OUT046,1705.4174610073387
FDA10OUT046,1986.584390086049
FDA11OUT013,1586.0914025235252
NCM06OUT046,2601.8551417495473
NCT05OUT035,4145.176837930223
NCQ02OUT010,1070.217898808216
NCY06OUT049,2104.5450409660116
FDY56OUT035,3752.6989872662234
FDL02OUT035,1723.3293411191698
NCI06OUT035,2810.9588691874524
FDQ14OUT045,2339.2355251986446
FDQ12OUT017,3752.222549564336
FDP36OUT046,888.3119668367435
FDK21OUT027,5444.268818720826
FDO40OUT045,2259.6616006785043
NCK54OUT019,47.61963830483728
FDY09OUT018,2569.6960651722475
NCW30OUT049,4196.705152819064
NCC55OUT027,1943.6246536929975
FDE58OUT018,1622.2246406805352
FDR39OUT013,2957.191770492398
FDU28OUT049,2996.7095229396364
FDH08OUT017,3828.02175520733
FDG35OUT045,2662.121607584486
FDG22OUT049,650.1923171708477
FDC34OUT035,2588.241834515502
FDP15OUT018,3806.8963512078044
FDK34OUT010,1913.1930776346853
FDU45OUT035,1960.2932372203068
FDQ04OUT027,1962.7728182884457
FDX22OUT018,3132.2859812699753
FDB45OUT017,1840.2149871333677
NCH43OUT027,4891.843735170318
DRE60OUT046,3582.615964338518
FDD17OUT027,5173.11560890761
NCM54OUT017,2123.2124135144404
NCH55OUT013,2047.4645367293415
NCT06OUT017,2723.9595363724948
FDA48OUT027,4978.96525602098
FDY58OUT027,5084.311850529441
FDO25OUT045,3263.491582555507
FDN50OUT045,1445.6650543628493
FDH35OUT035,2611.983684260995
FDK09OUT045,3547.637243479665
FDO16OUT013,1335.9043721381167
FDW11OUT045,997.257112881678
FDU47OUT027,3749.1009458126937
NCQ42OUT010,139.77940311488055
FDK55OUT027,2904.225640393546
FDN08OUT049,2020.2281812767178
FDT57OUT045,3719.740142948838
FDJ12OUT018,3101.5978532289737
DRL59OUT017,914.9882962479169
NCN53OUT046,619.7082698154118
FDO51OUT010,-1121.155175795684
FDK56OUT017,3183.824567088959
FDY12OUT035,968.1304916583176
FDU15OUT035,725.5905271621596
FDQ19OUT046,4035.899074511937
DRF15OUT045,2388.9201327966584
DRE25OUT019,-472.15253134956583
FDK57OUT018,1663.485494249675
FDD33OUT010,1854.8979381426761
FDR34OUT027,5118.195928429108
FDU04OUT045,1861.787182147993
FDE35OUT019,-995.6748350889975
NCD31OUT035,2673.5944405647315
FDJ56OUT035,1654.3454551617324
NCU53OUT046,2659.51735302397
FDD39OUT035,3488.843738042997
NCU17OUT019,-298.21942710422445
FDJ20OUT046,2112.044717428769
NCW41OUT018,2215.680462369288
FDL52OUT035,713.9658296122507
FDS39OUT035,2369.086434810044
DRJ47OUT045,2660.698120858884
FDP13OUT010,-1257.3857111560865
DRK39OUT010,-663.9402130434464
FDF28OUT010,110.65083709526516
FDB09OUT045,2022.2092924947647
FDM51OUT046,1705.4653708232654
DRM49OUT018,485.08400986414927
DRF23OUT013,2796.254537916291
DRH01OUT035,2786.8339037309634
FDH12OUT027,3179.227766972326
FDA28OUT019,71.77821799946832
FDW37OUT018,1143.2324438196665
FDF02OUT046,1666.9082293579559
DRL37OUT046,730.8298021622177
NCF43OUT046,2394.5978977298364
FDH08OUT010,1831.2216993890324
FDR34OUT019,1765.8595494219044
NCK19OUT049,3152.8750153618166
NCD55OUT018,444.79510154741
FDT27OUT049,3801.743241531658
FDQ57OUT045,2302.9423719988554
FDA47OUT035,2706.527334706916
DRG15OUT027,2469.430755639798
FDE05OUT018,2073.7705151800474
FDN46OUT046,1547.4195866215014
FDX27OUT027,2955.920047768086
FDT51OUT045,1758.041746943869
FDU33OUT013,784.8655191349826
FDJ16OUT027,2374.5648015883635
FDD20OUT019,132.96322115742078
FDT36OUT049,610.1740782212
DRF15OUT027,3883.1791813382297
FDN52OUT010,-498.80341437496827
FDC22OUT027,4512.968130226145
FDX15OUT045,2494.3205691611074
FDT13OUT013,2964.154885915821
FDU04OUT017,2027.2586533341528
FDU31OUT019,1636.7475644488295
FDW59OUT027,2858.0350442776107
NCO29OUT046,2658.8445022141095
FDL15OUT035,2519.2821990805824
FDI41OUT049,2346.672180079404
FDQ48OUT049,1675.7282100948214
DRI39OUT013,919.5752152610803
FDI08OUT013,4103.991621820896
FDC21OUT049,1914.8408160039544
FDF58OUT035,1101.2860893093166
FDS08OUT010,1034.6922832280397
FDE47OUT045,1820.9727370372566
NCP18OUT019,511.7761364579783
NCR41OUT013,1541.5950017552095
FDA27OUT013,4073.590101212918
FDA43OUT035,3335.4877595993166
FDA49OUT045,1279.2478768426226
NCE55OUT018,2594.6291622733115
DRM49OUT027,2184.372140654901
FDF22OUT027,4860.516553981084
FDQ15OUT018,1063.9476787573658
NCS54OUT017,2888.4886025654996
NCY05OUT013,589.8432304115704
FDR45OUT046,3872.027307028504
FDK57OUT049,1991.0449113808281
FDF41OUT010,1997.6853856666712
FDV21OUT046,2077.617653335139
FDD51OUT046,789.7260653929261
FDF33OUT046,1921.6017637315817
FDA38OUT046,3861.5281988026254
FDR56OUT045,3152.4281305463082
NCN41OUT017,2010.9849472093629
